id,备注,中文简体,翻译标记（示例）：0407更新待译,,,,,,,,,,
9765,尽量精简,导入失败！导入的黑名单中，与白名单或管理员存在冲突,,,,,,,,,,,
9766,尽量精简,导入失败！导入的名单中，与黑名单存在冲突,,,,,,,,,,,
9767,云服版本更新的简写,更新云服,,,,,,,,,,,
9768,,云服备份数量已达上限，请删除一个后再备份,,,,,,,,,,,
9769,,确定取消自动续费？,,,,,,,,,,,
9770,尽量简短！,分享房间链接,,,,,,,,,,,
9771,,链接复制成功，请分享,,,,,,,,,,,
9772,,请勾选需要更新的云服,,,,,,,,,,,
9773,,系统的总云服数量已达上限，暂时停止申请与购买,,,,,,,,,,,
9774,无需翻译，万校云服活动提示,您要上传的地图存档与已绑定地图存档不一致,,,,,,,,,,,
9775,,云服举报,,,,,,,,,,,
9776,,截取图片上传,,,,,,,,,,,
9777,,截取成功,,,,,,,,,,,
9778,,待修改,,,,,,,,,,,
9779,,申诉中,,,,,,,,,,,
9780,,"违规云服将转为#cDA5B0A待修改#n状态。
待修改状态下，你可以对云服的地图与信息进行修改。确认无违规内容，可提交申诉，申诉通过后违规状态才会解除。",,,,,,,,,,,
9781,,提交申诉,,,,,,,,,,,
9782,,"1、提交申诉前，请确保此云服的地图与信息无违规内容，并请必须认真阅读“#L#cDA5B0A内容发布须知#n”
2、提交后，等待申诉通过云服才能正常使用。
3、若申诉不通过，将返回待修改状态。",,,,,,,,,,,
9783,尽量简洁,注意：若云服多次被举报违规，可能不再为你的迷你号提供云服服务，情节严重会封号处理。,,,,,,,,,,,
9784,,请先阅读“内容发布须知”再提交,,,,,,,,,,,
9785,,提交申诉的云服，剩余时间不得小于5天,,,,,,,,,,,
9786,,申诉中无法对云服做任何操作，请耐心等待申诉结果,,,,,,,,,,,
9787,,违规的云服不能开启,,,,,,,,,,,
9788,调整,由于公告被举报违规，功能被禁用至@1,,,,,,,,,,,
9789,调整,由于您的聊天被举报违规，功能被禁用至@1,,,,,,,,,,,
9790,,云服名称与介绍需要审核通过后，其他人才可见,,,,,,,,,,,
9791,,今日修改次数已达上限,,,,,,,,,,,
9792,,请先填写申诉理由后，再提交,,,,,,,,,,,
9793,,请先阅读“内容发布须知”与填写申诉理由后，再提交,,,,,,,,,,,
9794,,请输入您申诉的理由(6-30字),,,,,,,,,,,
9795,,申诉提交成功,,,,,,,,,,,
9796,语音聊天,您举报什么内容,,,,,,,,,,,
9797,,玩家,,,,,,,,,,,
9798,,玩家语音,,,,,,,,,,,
9799,,提交失败,,,,,,,,,,,
9800,,当前地图通行证已过期，进入房间失败！,,,,,,,,,,,
9801,,此云服的名称与介绍审核不通过,,,,,,,,,,,
9802,,由于您的聊天被举报违规，功能被永久禁用,,,,,,,,,,,
9803,,由于您的云服公告被举报违规，功能被永久禁用,,,,,,,,,,,
9804,,举报房间,,,,,,,,,,,
9805,,云服名称与介绍需要审核通过后才能再次修改。,,,,,,,,,,,
9806,,云服公告被多次举报，暂时无法编辑。请耐心等待审核,,,,,,,,,,,
9807,,该地图涉嫌违规，无法开启云服,,,,,,,,,,,
9808,,该地图是二次创作地图，无法开启云服,,,,,,,,,,,
9809,,多个云服创建,,,,,,,,,,,
9810,,批量处理,,,,,,,,,,,
9811,,全部云服,,,,,,,,,,,
9812,,运行中,,,,,,,,,,,
9813,,无地图,,,,,,,,,,,
9814,,已过期,,,,,,,,,,,
9815,,确认执行,,,,,,,,,,,
9816,,请选择操作,,,,,,,,,,,
9817,,开启云服,,,,,,,,,,,
9818,,关闭云服,,,,,,,,,,,
9819,,重置云服,,,,,,,,,,,
9820,,更新云服,,,,,,,,,,,
9821,,上传地图,,,,,,,,,,,
9822,,请勾选需要批量处理的云服,,,,,,,,,,,
9823,,没有可以开启的云服,,,,,,,,,,,
9824,,没有可以关闭的云服,,,,,,,,,,,
9825,,将#cff0000@1#n个云服进行关闭，关闭将踢出云服中所有玩家！,,,,,,,,,,,
9826,,没有可以重置的云服,,,,,,,,,,,
9827,,将#cff0000@1#n个云服进行云服重置。云服重置会#cff0000不可逆#n地清除当前所有存档备份以及云服设置等信息，请务必谨慎操作！,,,,,,,,,,,
9828,,没有可以上传地图的云服,,,,,,,,,,,
9829,,没有需要更新的云服,,,,,,,,,,,
9830,,请选择批量处理类型,,,,,,,,,,,
9831,,云服已开启,,,,,,,,,,,
9832,,云服已关闭,,,,,,,,,,,
9833,,云服已重置,,,,,,,,,,,
9834,,云服已更新,,,,,,,,,,,
9835,,云服批量管理,,,,,,,,,,,
9836,,#c3D4546云服总数:#n#c01C210 @1#n#c3D4546已开启:#n#c01C210 @2#n#c3D4546已关闭:#n#c01C210 @3#n #c3D4546已过期:#n#c01C210 @4#n,,,,,,,,,,,
9837,,#c3D4546已选中#n#cFF723A@1#n#c3D4546个云服,,,,,,,,,,,
9838,,关闭并更新,,,,,,,,,,,
9839,,共有#cFF0000@1#n个云服进行更新（最新版本@2）,,,,,,,,,,,
9840,,更新时需要关闭云服，#cFF0000关闭将踢出云服中的所有玩家！#n更新完成后自动开启云服。,,,,,,,,,,,
9841,,请筛选云服类型后操作,,,,,,,,,,,
9842,,请前往相关页面续费后再操作,,,,,,,,,,,
9843,,取消全选,,,,,,,,,,,
9844,,云服启动失败，请稍后重试(@1),,,,,,,,,,,
9845,,云服房主,,,,,,,,,,,
9846,,该地图存在违规行为，系统将在@1s内关闭房间,,,,,,,,,,,
9847,,该房间存在违规行为，系统将在@1s内关闭房间,,,,,,,,,,,
9848,,返回大厅,,,,,,,,,,,
9900,9500~9900用作迷你云服,,,,,,,,,,,,
9901,支付方式-代付，海外不上,朋友代付,,,,,,,,,,,
9902,支付方式-代付，海外不上,代付金额：#cfa7a0f@1元#n（@2迷你币）,,,,,,,,,,,
9903,支付方式-代付，海外不上,分享给好友：,,,,,,,,,,,
9904,支付方式-代付，海外不上,您本月的代付金额/次数已达到上限,,,,,,,,,,,
9905,支付方式-代付，海外不上,迷你世界代付,,,,,,,,,,,
9906,支付方式-代付，海外不上,我在迷你世界手头有点紧，送我一点迷你币吧，我会感谢你的,,,,,,,,,,,
9907,支付方式,扫一扫付款:,,,,,,,,,,,
9908,"海外IOS充值限制提示
暂不翻译",根据健康保护规则，您每月累计充值金额已达到限额，请适度娱乐，理性消费。,,,,,,,,,,,
9909,朋友代付上浮文字,首充双倍档位不支持代付哦，请选择其他档位,,,,,,,,,,,
9910,支付方式,,,,,,,,,,,,
9911,激活,,,,,,,,,,,,
9912,二维码激活迷你币,激活码兑换成功,,,,,,,,,,,
9913,二维码激活迷你币,交互过于频繁，请稍后重试,,,,,,,,,,,
9914,二维码激活迷你币,激活码已被使用,,,,,,,,,,,
9915,二维码激活迷你币,今日错误次数已达上限，请明天再试,,,,,,,,,,,
9916,二维码激活迷你币,该激活码不存在,,,,,,,,,,,
9917,二维码激活迷你币,兑换失败，请稍后重试,,,,,,,,,,,
9918,二维码激活迷你币,未到该激活码的领取时间,,,,,,,,,,,
9919,二维码激活迷你币,请将游戏更新到最新版本,,,,,,,,,,,
9920,二维码激活迷你币,今日兑换次数已达上限，请明天再试,,,,,,,,,,,
9921,二维码激活迷你币,该批次兑换次数已达上限,,,,,,,,,,,
9922,二维码激活迷你币,请用游戏客户端扫码进入页面,,,,,,,,,,,
9923,二维码激活迷你币,领取失败，请联系客服,,,,,,,,,,,
9924,二维码激活迷你币,服务器错误，请稍后重试,,,,,,,,,,,
9925,激活,,,,,,,,,,,,
10000,鉴赏家题目,鉴赏家为什么要发布测评，哪个选项最正确？,,,,,,,,,,,
10001,,为了寻找打败黑龙的勇士,,,,,,,,,,,
10002,,为了找到游戏中的红土大陆,,,,,,,,,,,
10003,,为了发掘更多好玩的新地图,,,,,,,,,,,
10004,,以下选项中哪一个是鉴赏家特有的权力？,,,,,,,,,,,
10005,,可以创建开发者模式的地图,,,,,,,,,,,
10006,,可以帮好友的家园浇水,,,,,,,,,,,
10007,,可以发布测评到推荐区,,,,,,,,,,,
10008,,以下鉴赏家的能力中，哪个选项最正确？,,,,,,,,,,,
10009,,鉴赏家能发布测评到地图推荐区,,,,,,,,,,,
10010,,鉴赏家发布的测评会在地图评论置顶显示,,,,,,,,,,,
10011,,其他两个选项都对,,,,,,,,,,,
10012,,鉴赏家的任务是什么?,,,,,,,,,,,
10013,,发现游戏中的沙漠商人,,,,,,,,,,,
10014,,做出精巧的电路机关,,,,,,,,,,,
10015,,发现更多好玩的地图，与他人分享,,,,,,,,,,,
10016,,鉴赏家推荐的地图是否就是玩家喜欢的？,,,,,,,,,,,
10017,,是的，鉴赏家的话就是权威,,,,,,,,,,,
10018,,不是，玩家只玩自己搭建的地图,,,,,,,,,,,
10019,,每个玩家的爱好不一样，不一定都喜欢,,,,,,,,,,,
10020,,鉴赏家测评的地图会出现在哪里？,,,,,,,,,,,
10021,,联机大厅,,,,,,,,,,,
10022,,迷你工坊的精选地图,,,,,,,,,,,
10023,,迷你工坊的推荐地图,,,,,,,,,,,
10024,,哪种视角适合做横版游戏玩法的地图？,,,,,,,,,,,
10025,,背视角,,,,,,,,,,,
10026,,主视角,,,,,,,,,,,
10027,,侧视角,,,,,,,,,,,
10028,,用什么方式找到好玩的新地图更快？,,,,,,,,,,,
10029,,看下载量来寻找,,,,,,,,,,,
10030,,去工坊里的玩家区找,,,,,,,,,,,
10031,,通过好友推荐和去助审区找,,,,,,,,,,,
10032,,以下哪种地图值得推荐？,,,,,,,,,,,
10033,,玩法复杂又无聊的地图,,,,,,,,,,,
10034,,找不到玩法目标的地图,,,,,,,,,,,
10035,,能带给大家欢乐的地图,,,,,,,,,,,
10036,,官方筛选出来的精选地图都有什么特点？,,,,,,,,,,,
10037,,能启发玩家去创新的地图,,,,,,,,,,,
10038,,独具特色玩法的地图,,,,,,,,,,,
10039,,其他两个选项都对,,,,,,,,,,,
10040,,认为一张地图内容不健康，怎样反馈最有效？,,,,,,,,,,,
10041,,在社区里讨论,,,,,,,,,,,
10042,,在地图评分界面评低分,,,,,,,,,,,
10043,,在地图评分界面点击举报，并说明理由,,,,,,,,,,,
10044,,哪种地图评论更适合点“赞”？,,,,,,,,,,,
10045,,无理由的好评，例如“这张地图好玩，大家快来玩”,,,,,,,,,,,
10046,,与游戏内容无关的段子，例如“某某明星很帅，支持的右边点赞”,,,,,,,,,,,
10047,,能给其他玩家提供参考性的评价，例如“此地图适合开多人房间，两人合作更好玩”,,,,,,,,,,,
10048,,迷你队长欢迎什么样的评分？,,,,,,,,,,,
10049,,未玩先打分,,,,,,,,,,,
10050,,无理由的一星或五星评分,,,,,,,,,,,
10051,,说明理由，合理评分,,,,,,,,,,,
10052,,怎样的评测更专业？,,,,,,,,,,,
10053,,发了很多字，却说不到重点,,,,,,,,,,,
10054,,随便发几个字,,,,,,,,,,,
10055,,用最简短的句子，让大家都看得明白,,,,,,,,,,,
10056,,系统筛选出人气较高的地图推送给鉴赏家，鉴赏家应该怎么做？,,,,,,,,,,,
10057,,双手捂脸视而不见,,,,,,,,,,,
10058,,玩完之后收藏起来,,,,,,,,,,,
10059,,发布评测，分享给其他玩家,,,,,,,,,,,
10060,,不喜欢一张地图应该如何评论？,,,,,,,,,,,
10061,,无理的批评，例如“垃圾图，就是不喜欢”,,,,,,,,,,,
10062,,无理由的否定，例如“这张地图不好玩，不推荐”,,,,,,,,,,,
10063,,文明评论，说明不喜欢的理由，例如“关卡设置不合理，希望改进”,,,,,,,,,,,
10064,,如果评测被删了怎么办？,,,,,,,,,,,
10065,,再发一次被删除内容,,,,,,,,,,,
10066,,暴走，掀桌！,,,,,,,,,,,
10067,,思考被删原因，向他人请教后改正,,,,,,,,,,,
10068,,以下哪种评论更有意义？,,,,,,,,,,,
10069,,“太好玩了，大家快来玩”,,,,,,,,,,,
10070,,“觉得我说得对的右边点赞”,,,,,,,,,,,
10071,,分享玩过地图后的心得体会,,,,,,,,,,,
10072,,遇到不文明的评论应该怎么做？,,,,,,,,,,,
10073,,跟风起哄,,,,,,,,,,,
10074,,画个小圈圈诅咒他,,,,,,,,,,,
10075,,点击举报，并说明理由,,,,,,,,,,,
10076,,以下哪一种评论算是语言暴力？,,,,,,,,,,,
10077,,“玩这张地图要小心，别踩到陷阱”,,,,,,,,,,,
10078,,“这张地图很好玩，大家一起来玩吧！”,,,,,,,,,,,
10079,,“不玩这张地图的人都是笨蛋o(>_<)o”,,,,,,,,,,,
10080,,,,,,,,,,,,,
10081,,,,,,,,,,,,,
10082,,,,,,,,,,,,,
10500,,10000-10500为鉴赏家测试题预留位置。,,,,,,,,,,,
10501,地形编辑器,茂密,,,,,,,,,,,
10502,地形编辑器,密集,,,,,,,,,,,
10503,地形编辑器,极多,,,,,,,,,,,
10504,地形编辑器,地貌,,,,,,,,,,,
10505,地形编辑器,海平面高度为：63,,,,,,,,,,,
10506,地形编辑器,最小值,,,,,,,,,,,
10507,地形编辑器,最大值,,,,,,,,,,,
10508,地形编辑器,已经存在,,,,,,,,,,,
10509,地形编辑器,已经恢复默认,,,,,,,,,,,
10510,,信用:,,,,,,,,,,,
10511,,良好,,,,,,,,,,,
10512,,优秀,,,,,,,,,,,
10513,,糟糕,,,,,,,,,,,
10514,,作者信用值:,,,,,,,,,,,
10515,,个人信用值:,,,,,,,,,,,
10516,,#L信用值说明,,,,,,,,,,,
10517,,您为什么举报,,,,,,,,,,,
10518,,举报详情,,,,,,,,,,,
10519,,填写举报理由,,,,,,,,,,,
10520,,#L#cfa7a0f上一步,,,,,,,,,,,
10521,,使用外挂,,,,,,,,,,,
10522,,恶意捣乱,,,,,,,,,,,
10523,,相册发布色情相关违规图片,,,,,,,,,,,
10524,,相册发布政治敏感相关违规图片,,,,,,,,,,,
10525,,头像使用色情相关违规图片,,,,,,,,,,,
10526,,头像使用政治敏感相关违规图片,,,,,,,,,,,
10527,举报原因,使用黑科技修改,,,,,,,,,,,
10528,,存档截图违规,,,,,,,,,,,
10529,,存档标题及描述违规,,,,,,,,,,,
10530,,盗取他人存档,,,,,,,,,,,
10531,,色情内容,,,,,,,,,,,
10532,,政治敏感内容,,,,,,,,,,,
10533,,存档付费内容与描述不符,,,,,,,,,,,
10534,,存档付费内容与描述不符,,,,,,,,,,,
10535,举报系统,举报中心,,,,,,,,,,,
10536,,政治敏感信息,,,,,,,,,,,
10537,,请勿重复举报,,,,,,,,,,,
10538,,地形编辑器XXX,,,,,,,,,,,
10539,,地形编辑器XXX,,,,,,,,,,,
10540,,地形编辑器XXX,,,,,,,,,,,
10541,,动作,,,,,,,,,,,
10542,,,,,,,,,,,,,
10543,,,,,,,,,,,,,
10544,在线屏蔽词库，仅QQ大厅PC端,共创和谐健康的游戏环境，请重新输入,,,,,,,,,,,
10545,动态黑词显示提示,本条动态可能存在不健康内容，暂时隐藏,,,,,,,,,,,
10546,服务器黑词库提示,健康的游戏环境需要你我共同维护，请重新输入,,,,,,,,,,,
10547,服务器黑词库提示,本地图存在不健康内容，暂时无法下载,,,,,,,,,,,
10548,服务器黑词库提示,健康的游戏环境需要你我共同维护，创建房间失败,,,,,,,,,,,
10549,服务器黑词库提示,本地图存在不健康内容，无法加入游戏,,,,,,,,,,,
10550,10550~10650为举报项目名称预留,谩骂侮辱骚扰,,,,,,,,,,,
10551,10550~10650为举报项目名称预留,含广告,,,,,,,,,,,
10552,10550~10650为举报项目名称预留,毫无意义的内容,,,,,,,,,,,
10553,举报地图按钮,举报地图,,,,,,,,,,,
10554,,请选择您举报的原因,,,,,,,,,,,
10555,举报系统用,请输入您举报的理由（6~100字）,,,,,,,,,,,
10556,举报系统用,这个存档,,,,,,,,,,,
10557,举报系统用,这条动态,,,,,,,,,,,
10558,举报系统用,这条评论,,,,,,,,,,,
10559,举报系统用,该地图短期内多次被举报，处于审核中，无法被下载,,,,,,,,,,,
10560,举报系统用,该地图短期内多次被举报，处于审核中，无法进入房间,,,,,,,,,,,
10561,举报系统用,该地图短期内多次被举报，处于审核中，无法进入游戏,,,,,,,,,,,
10562,举报系统用,该地图短期内多次被举报，处于审核中，无法开设房间,,,,,,,,,,,
10563,举报系统用,该房间地图短期内多次被举报，处于审核中，无法被搜索,,,,,,,,,,,
10564,举报系统用,该地图短期内多次被举报，处于审核中，无法分享,,,,,,,,,,,
10565,举报系统用,该地图短期内多次被举报，处于审核中，无法查看评论,,,,,,,,,,,
10566,举报系统用,,,,,,,,,,,,
10567,举报系统用,您近期多次被举报，短期内无法创建联机房间,,,,,,,,,,,
10568,举报系统用,该房间涉嫌违规已被举报，无法被搜索,,,,,,,,,,,
10569,举报系统用,这个房间,,,,,,,,,,,
10570,举报系统用,无法对审核中的地图进行操作,,,,,,,,,,,
10571,举报系统用,暴力恐怖内容,,,,,,,,,,,
10572,举报系统用,您近期多次被举报，禁用创建联机房间功能至@1,,,,,,,,,,,
10573,举报系统用,无法对审核中的评论进行操作,,,,,,,,,,,
10574,举报系统用,无法对审核中的动态进行操作,,,,,,,,,,,
10575,举报邮件,"尊敬的迷你玩家：
  在“#c0aaa1a利剑行动#n”中，据多名玩家举报反馈您在 #cef2d2d@1#n 中存在 #cef2d2d@2#n ，经系统审核属实。很抱歉的通知您将会受到 #cef2d2d@3#n 的惩罚。希望您可以遵守规则，协助我们一起构建迷你世界健康、公平、良好的游戏环境。 （From：迷你队长）",,,,,,,,,,,
10576,举报邮件,"尊敬的迷你玩家：
  您对 #cef2d2d@1#n在 #cef2d2d@2#n 中存在 #cef2d2d@3#n 行为的举报，经系统审核属实，现已对该玩家实施了 #cef2d2d@5#n 的惩罚处理，感谢您参与“#c0aaa1a利剑行动#n”，为迷你世界构建健康、公平、良好的游戏环境贡献一份力量。 （From：迷你队长）",,,,,,,,,,,
10577,封功能后反馈,您近期多次被举报，禁用地图上传功能至@1,,,,,,,,,,,
10578,封功能后反馈,您近期多次被举报，永久禁用地图上传功能,,,,,,,,,,,
10579,封功能后反馈,您近期多次被举报，禁用图片上传功能至@1,,,,,,,,,,,
10580,封功能后反馈,您近期多次被举报，永久禁用图片上传功能,,,,,,,,,,,
10581,封功能后反馈,您近期多次被举报，禁用房间内发言功能至@1,,,,,,,,,,,
10582,封功能后反馈,您近期多次被举报，永久禁用房间内发言功能,,,,,,,,,,,
10583,封功能后反馈,您近期多次被举报，禁用发布地图评论功能至@1,,,,,,,,,,,
10584,封功能后反馈,您近期多次被举报，永久禁用发布地图评论功能,,,,,,,,,,,
10585,封功能后反馈,您近期多次被举报，禁用发布动态功能至@1,,,,,,,,,,,
10586,封功能后反馈,您近期多次被举报，永久禁用发布动态功能,,,,,,,,,,,
10587,封功能后反馈,您近期多次被举报，禁用发布动态评论功能至@1,,,,,,,,,,,
10588,封功能后反馈,您近期多次被举报，永久禁用发布动态评论功能,,,,,,,,,,,
10589,封功能后反馈,您近期多次涉嫌违规，禁止使用游戏中全部需要网络的功能至@1,,,,,,,,,,,
10590,封功能后反馈,您近期多次涉嫌违规，永久禁止使用游戏中全部需要网络的功能,,,,,,,,,,,
10591,封功能后反馈,您已被强制下线,,,,,,,,,,,
10592,封功能后反馈,您近期多次被举报，永久禁用创建联机房间功能,,,,,,,,,,,
10593,查被封号玩家提示,该玩家已被关进小黑屋（封号），无法查看,,,,,,,,,,,
10594,举报邮件用,存档,,,,,,,,,,,
10595,举报邮件用,个人中心,,,,,,,,,,,
10596,举报邮件用,联机房间,,,,,,,,,,,
10597,举报邮件用,存档评论,,,,,,,,,,,
10598,举报邮件用,动态,,,,,,,,,,,
10599,举报邮件用,动态评论,,,,,,,,,,,
10600,举报邮件用,禁用地图上传功能至@1,,,,,,,,,,,
10601,举报邮件用,永久禁用地图上传功能,,,,,,,,,,,
10602,举报邮件用,禁用图片上传功能至@1,,,,,,,,,,,
10603,举报邮件用,永久禁用图片上传功能,,,,,,,,,,,
10604,举报邮件用,禁用创建联机房间功能至@1,,,,,,,,,,,
10605,举报邮件用,永久禁用创建联机房间功能,,,,,,,,,,,
10606,举报邮件用,禁用房间内发言功能至@1,,,,,,,,,,,
10607,举报邮件用,永久禁用房间内发言功能,,,,,,,,,,,
10608,举报邮件用,禁用发布地图评论功能至@1,,,,,,,,,,,
10609,举报邮件用,永久禁用发布地图评论功能,,,,,,,,,,,
10610,举报邮件用,禁用发布动态功能至@1,,,,,,,,,,,
10611,举报邮件用,永久禁用发布动态功能,,,,,,,,,,,
10612,举报邮件用,禁用发布动态评论功能至@1,,,,,,,,,,,
10613,举报邮件用,永久禁用发布动态评论功能,,,,,,,,,,,
10614,举报后-地图申诉,,,,,,,,,,,,
10615,申诉功能-国内,申诉,,,,,,,,,,,
10616,申诉功能-国内,为提高申诉成功率，请认真填写以下信息，只有你提交的信息足够完善和真实，才能通过申诉。,,,,,,,,,,,
10617,申诉功能-国内,请输入你的真实姓名（必填）,,,,,,,,,,,
10618,申诉功能-国内,请输入你的身份证号码（必填）,,,,,,,,,,,
10619,申诉功能-国内,请输入你的手机号码（必填）,,,,,,,,,,,
10620,申诉功能-国内,请输入不少于30个字的申诉原因,,,,,,,,,,,
10621,申诉功能-国内,你已提交申诉，工作人员会在90天内审核完毕,,,,,,,,,,,
10622,申诉功能-国内,你的申诉正在审核中。,,,,,,,,,,,
10623,申诉功能-国内,"你的申诉已审核完毕，由于你的地图存在违规或高风险内容，因此判定违规。平台禁止任何违法内容生成和传播，请遵守国家法律规定，否则平台将追究法律责任。如你仍有疑问，请通过以下方式联系我们的客服团队：
 客服QQ：800800864（10:00-20:00）
 客服电话：0755-8695 3710?（10:00-20:00）",,,,,,,,,,,
10624,异常提示-国内,你还未完成必填项信息，再输入后再点击提交,,,,,,,,,,,
10625,异常提示-国内,请输入正确的名字,,,,,,,,,,,
10626,异常提示-国内,请输入正确的身份证号码,,,,,,,,,,,
10627,异常提示-国内,请输入正确的手机号码,,,,,,,,,,,
10628,异常提示-国内,请输入不少于30个字的申诉原因,,,,,,,,,,,
10629,异常提示-国内,请输入不超过500个字的申诉原因,,,,,,,,,,,
10630,申诉功能-海外,申诉,,,,,,,,,,,
10631,申诉功能-海外,为提高申诉成功率，请认真填写申诉原因,,,,,,,,,,,
10632,申诉功能-海外,请输入不少于50个字的申诉原因,,,,,,,,,,,
10633,申诉功能-海外,你已提交申诉，工作人员会在90天内审核完毕,,,,,,,,,,,
10634,申诉功能-海外,你的申诉正在审核中。,,,,,,,,,,,
10635,申诉功能-海外,你的申诉已审核完毕，由于你的地图存在违规或高风险内容，因此判定违规。平台禁止任何违法内容生成和传播，请遵守国家法律规定，否则平台将追究法律责任。,,,,,,,,,,,
10636,申诉功能-海外,请输入不少于50个字的申诉原因,,,,,,,,,,,
10637,申诉功能-海外,请输入不超过500个字的申诉原因,,,,,,,,,,,
10638,申诉功能-通用,此地图可能涉嫌违规，已无法使用。如需申诉，请点击右上角申诉按钮,,,,,,,,,,,
10639,地图违规-联机限制,地图正在审核中，暂时无法联机，请等待审核,,,,,,,,,,,
10640,地图违规-联机限制,该地图可能涉嫌违规，暂时无法联机。,,,,,,,,,,,
10641,地图违规-联机限制,地图上传后才能正常联机哦，否则只能单人游戏,,,,,,,,,,,
10642,地图违规-联机限制,仅自己可见的地图，不可用来开联机房间，只能单人游戏。,,,,,,,,,,,
10643,【内容安全】信息发布-手机验证,您还未绑定手机，不能使用此功能,,,,,,,,,,,
10644,【内容安全】信息发布-手机验证,您需要手机验证，才能使用此功能,,,,,,,,,,,
10645,【内容安全】信息发布-手机验证,请先通过手机验证（不支持邮箱验证）,,,,,,,,,,,
10646,界面提示,点击输入内容（请勿发布违规内容，禁止传播诱导类信息和社交软件相关信息）,,,,,,,,,,,
10647,界面提示,亲爱的冒险家：发布违规信息、社交软件及传播诱导类信息会被关小黑屋哦,,,,,,,,,,,
10648,地图违规-联机限制,该地图可能含风险内容，暂时无法联机,,,,,,,,,,,
10649,地图审核,当前地图未经审核，请下载最新审核后版本,,,,,,,,,,,
10650,地图审核,地图状态已发生变化，请重新登录游戏,,,,,,,,,,,
10651,地图审核,撤销审核,,,,,,,,,,,
10652,地图审核,已成功撤销,,,,,,,,,,,
10653,地图审核,撤销失败，请检查网络后重新尝试,,,,,,,,,,,
10654,地图审核,"确定要撤销本次审核吗？
#cef2d2d（撤销审核后，再次提交审核将重新排队，通过的速度会变慢哦）",,,,,,,,,,,
10655,地图审核,复审中，无法撤销,,,,,,,,,,,
10656,地图审核,复审中,,,,,,,,,,,
10657,地图审核,当前地图正在复审阶段，暂时无法联机请稍等,,,,,,,,,,,
10658,地图审核,前版本已过期，无法进行联机，请更新最新版本地图,,,,,,,,,,,
10659,地图审核,评论成功！?由于该地图存在风险内容，在鉴赏家推荐模块将不可见,,,,,,,,,,,
10660,地图违规-联机限制,创建的联机地图存在风险内容，该云服将不会展示在联机大厅,,,,,,,,,,,
10700,新增举报条目,欺骗/欺诈,,,,,,,,,,,
10701,新增举报条目,黑科技外挂,,,,,,,,,,,
10702,新增举报条目,含违规广告,,,,,,,,,,,
10703,新增举报条目,欺凌/骚扰,,,,,,,,,,,
10704,新增举报条目,价值观不正,,,,,,,,,,,
10705,新增举报条目,不公平玩法,,,,,,,,,,,
10706,新增举报条目,盗取他人作品,,,,,,,,,,,
10720,违规-语音聊天,,,,,,,,,,,,
10721,违规-语音聊天,"亲爱的冒险家，系统检测到您在语音聊天过程中，发言涉及违规内容，现给予您警告一次，请和其他冒险家们共同营造良好的游戏氛围。
（如继续触发违规行为警告，将受到禁言处罚，届时将无法使用聊天相关功能）",,,,,,,,,,,
10722,违规-语音聊天,"亲爱的冒险家，系统检测到您在语音聊天过程中，发言多次涉及违规内容，现对您采取禁言处罚，在禁言时间内，您将无法使用语音聊天功能。请和其他冒险家们共同营造良好的游戏氛围。
距离禁言结束还有：@1",,,,,,,,,,,
10723,违规-语音聊天,"亲爱的冒险家，系统检测到您在语音聊天过程中，发言多次严重涉及违规内容，对其他冒险家造成了不良的影响，现已对您账号进行封禁处理。如对结果抱有疑问或申诉，请联系客服。
客服联系方式：
电话专线 0755-86953710（10:00-20:00）
              0755-66821978（10:00-20:00）
联系邮箱 gm@mini1.cn",,,,,,,,,,,
10724,违规-语音聊天,"由于您此前存在违规行为，受到禁言处罚，暂时无法使用语音功能。
距离禁言结束还有：@1",,,,,,,,,,,
10725,违规-语音聊天,玩家语音已被举报,,,,,,,,,,,
10726,违规-语音聊天,玩家没有开启语音，举报失败,,,,,,,,,,,
10727,违规-语音聊天,,,,,,,,,,,,
10800,10550~10800为举报项目名称预留,,,,,,,,,,,,
10801,10801~11000为剧情多语言预留,跟牛聊聊,,,,,,,,,,,
10802,10801~11000为剧情多语言预留,去牛那报道，他会告诉你更多。,,,,,,,,,,,
10803,10801~11000为剧情多语言预留,好的。,,,,,,,,,,,
10804,10801~11000为剧情多语言预留,去吧。,,,,,,,,,,,
10805,10801~11000为剧情多语言预留,好的。,,,,,,,,,,,
10806,10801~11000为剧情多语言预留,找我有事？,,,,,,,,,,,
10807,10801~11000为剧情多语言预留,是的。,,,,,,,,,,,
10808,10801~11000为剧情多语言预留,哈哈哈，你终于来了。,,,,,,,,,,,
10809,10801~11000为剧情多语言预留,你等我很久了？,,,,,,,,,,,
10810,10801~11000为剧情多语言预留,狩猎鸡,,,,,,,,,,,
10811,10801~11000为剧情多语言预留,帮我狩猎一只鸡。,,,,,,,,,,,
10812,10801~11000为剧情多语言预留,交给我。,,,,,,,,,,,
10813,10801~11000为剧情多语言预留,你怎么不自己动手？,,,,,,,,,,,
10814,10801~11000为剧情多语言预留,仔细寻找你的目标。,,,,,,,,,,,
10815,10801~11000为剧情多语言预留,好的。,,,,,,,,,,,
10816,10801~11000为剧情多语言预留,狩猎完鸡再来见我！,,,,,,,,,,,
10817,10801~11000为剧情多语言预留,好的。,,,,,,,,,,,
10818,10801~11000为剧情多语言预留,很好，为这只鸡默哀。,,,,,,,,,,,
